2026/7/2 1:13:50 -> COM16 连接意外断开，正在尝试自动重连...
2026/7/2 1:13:52 -> 正在尝试重新连接 [第 1 次]  连接成功
« 4634,0
523517,3299
523548,3299
523579,3299
523610,3299
523641,3299
523672,3299
523703,3288
523734,3267
523765,3295
523796,3292
523827,3277
523858,3262
523889,3228
523920,3227
523951,3183
523982,3139
524013,3123
524044,3093
524075,2970
524106,3018
524137,2885
524168,2975
524199,2969
524230,2936
524261,2917
524292,2919
524323,2893
524354,2735
524385,2861
524416,2729
524447,2873
524478,2720
524509,2834
524540,2799
524571,2827
524602,2826
524633,2747
524664,2811
524695,2643
524726,2740
524757,2629
524788,2766
524819,2643
524850,2761
524881,2698
524912,2742
524943,2772
524974,2652
525005,2772
525036,2621
525067,2652
525098,1796
525128,1797
525158,1796
525188,1796
525218,1796
525248,1795
525278,1798
525308,1795
525338,1796
525368,1797
525398,1797
525428,1797
525458,1796
525488,1797
525518,1796
525548,1797
525578,1798
525608,1797
525638,1795
525668,1795
525698,1797
525728,1796
525758,1798
525788,1797
525818,1798
525848,1796
525878,1797
525908,1797
525938,1798
525968,1796
525998,1798
526028,1796
526058,1798
526088,1796
526118,1798
526148,1798
526178,1798
526208,1798
526238,1798
526268,1797
526298,1799
526328,1797
526358,1799
526388,1798
526418,1798
526448,1799
526478,1798
526508,1797
526538,1800
526568,1799
526598,1799
526628,1799
526658,1799
526688,1798
526718,1801
526748,1801
526778,1800
526808,1797
526838,1804
526868,1799
526898,1801
526928,1801
526958,1799
526988,1801
527018,1804
527048,1800
527078,1801
527108,1799
527138,1798
527168,1798
527198,1803
527228,1799
527258,1800
527288,1800
527318,1801
527348,1800
527378,1799
527408,1797
527438,1803
527468,1799
527498,1802
527528,1800
527558,1801
527588,1801
527618,1800
527648,1798
527678,1804
527708,1801
527738,1801
527768,1802
527798,1800
527828,1802
527858,1801
527888,1798
527918,1804
527948,1801
527978,1803
528008,1803
528038,1801
528068,1802
528098,1802
528128,1798
528158,1804
528188,1802
528218,1803
528248,1802
528278,1803
528308,1802
528338,1801
528368,1803
528398,1798
528428,1802
528458,1801
528488,1802
528518,1804
528548,1799
528578,1805
528608,1801
528638,1806
528668,1802
528698,1803
528728,1803
528758,1802
528788,1803
528818,1800
528848,1803
528878,1801
528908,1801
528938,1804
528968,1801
528998,1803
529028,1803
529058,1801
529088,1803
529118,1803
529148,1799
529178,1804
529208,1803
529238,1803
529268,1803
529298,1800
529328,1805
529358,1808
529388,1860
529419,1852
529450,2032
529481,2097
529512,2223
529543,2187
529574,2348
529605,2289
529636,2383
529667,2448
529698,2377
529729,2529
529760,2413
529791,2555
529822,2377
529853,2534
529884,2424
529915,2509
529946,2369
529977,2321
530008,2516
530039,2354
530070,2517
530101,2359
530132,2531
530163,2398
530194,2568
530225,2411
530256,2553
530287,2480
530318,2443
530349,2587
530380,2393
530411,3196
530442,2797
530473,2862
530504,2703
530535,2834
530566,2734
530597,2783
530628,2766
530659,2721
530690,2862
530721,3209
530752,3299
530783,3299
530814,3299
530845,3299
530876,3299
530907,2795
530938,2496
530969,2552
531000,2450
531031,2551
531062,2532
531093,2416
531124,2579
531155,2423
531186,2337
531217,1903
531248,1918
531279,1964
531310,1934
531341,1937
531372,1979
531403,1981
531434,2003
531465,2121
531496,2026
531527,2151
